"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"654","San Quintin Kangaroo Rat","Dipodomys gravipes","CHORDATA","MAMMALIA","RODENTIA","HETEROMYIDAE",22227742,2016-07-11,"CR","3.1","D","D","Possibly Extinct","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"7071","0-49",NA,4,10,0.5,10,200,633,400,NA
"655","Coalcoman Deer Mouse","Peromyscus winkelmanni","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",22362540,2017-01-16,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"3940.42",NA,"2",2,10,2,5,200,633,100,NA
"656",NA,"Agave guiengola","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ASPARAGACEAE",22486582,2018-02-12,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"350",NA,"2",2,10,2,5,200,633,100,NA
"657","Greater Bromeliad Treefrog","Bromeliohyla dendroscarta","CHORDATA","AMPHIBIA","ANURA","HYLIDAE",53954731,2019-10-21,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"4744",NA,"2",2,10,2,5,200,633,100,NA
"658",NA,"Sarcohyla thorectes","CHORDATA","AMPHIBIA","ANURA","HYLIDAE",53958720,2020-03-12,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"471",NA,"2",2,10,2,5,200,633,100,NA
"659","Longtail False Brook Salamander","Pseudoeurycea longicauda","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",53982860,2016-05-03,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"231","2055.58",NA,"2",2,10,2,5,200,633,100,NA
"660","Taylor's Pigmy Salamander","Thorius troglodytes","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",53987870,2014-09-10,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"171.53","1284.31",NA,"2",2,10,2,5,200,633,100,NA
"661","Hierba del campo","Manihot pauciflora","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",63801413,2021-09-17,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"208.000","2361.363",NA,"2",2,10,2,5,200,633,100,NA
"662",NA,"Phaseolus reticulatus","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",109830332,2017-02-15,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Unknown","24","1306",NA,"2",2,10,2,5,200,633,100,NA
"663",NA,"Solanum vallis-mexici","TRACHEOPHYTA","MAGNOLIOPSIDA","SOLANALES","SOLANACEAE",111565420,2017-02-17,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"60","2708",NA,"2",2,10,2,5,200,633,100,NA
"664","Pine-dwelling Minute Salamander","Thorius pinicola","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",119243854,2019-10-23,"EN","3.1","B1ab(iii,v); C2a(i)","B1ab(iii,v); C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"121","2499","1-2",2,10,2,5,200,633,100,NA
"665",NA,"Monteverdia matudae","TRACHEOPHYTA","MAGNOLIOPSIDA","CELASTRALES","CELASTRACEAE",126291015,2022-03-25,"EN","3.1","B1ab(i,ii)+2ab(i,ii)","B1ab(i,ii)+2ab(i,ii)","Extant","Native",1,"Decreasing",NA,NA,NA,"Yes","Yes",NA,NA,"32.000","2743.326",NA,"2",2,10,2,5,200,633,100,NA
"666",NA,"Sideroxylon peninsulare","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",126293573,2020-11-10,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"64.000","1548.310",NA,"2",2,10,2,5,200,633,100,NA
"667",NA,"Sloanea cruenta","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","ELAEOCARPACEAE",126301016,2020-06-11,"EN","3.1","C1","C1","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes",NA,NA,NA,"36","24900.199","2499",NA,2,5,4,5,200,633,50,NA
"668",NA,"Bernardia fonsecae","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",126301071,2020-03-18,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"28-500","252.956-5000","2499","3-5",2,10,2,5,200,633,100,NA
"669","Chicle","Cnidoscolus monicanus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",126301146,2018-11-15,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"16","3075.537","2499","3",2,10,2,5,200,633,100,NA
"670",NA,"Maytenus repanda","TRACHEOPHYTA","MAGNOLIOPSIDA","CELASTRALES","CELASTRACEAE",126598061,2021-06-01,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,"Yes","40","1237.677",NA,"2",2,10,2,5,200,633,100,NA
"671",NA,"Ouratea madrensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","OCHNACEAE",126598086,2020-04-06,"EN","3.1","B2ab(i,iii)","B2ab(i,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,"24-499","18594","2499","5",2,10,2,5,200,633,100,NA
"672",NA,"Croton acapulcensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",126603844,2022-09-20,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"20-500","1328-5000",NA,"2",2,10,2,5,200,633,100,NA
"673","Flor de Tila","Cleyera cernua","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PENTAPHYLACACEAE",126608696,2020-04-08,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"20-499","462.068-4999","2499","5",2,10,2,5,200,633,100,NA
"674",NA,"Bocconia vulcanica","TRACHEOPHYTA","MAGNOLIOPSIDA","RANUNCULALES","PAPAVERACEAE",126609753,2020-04-21,"EN","3.1","C1","C1","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"44-499,499","1984","2499",NA,2,5,4,5,200,633,50,NA
"675","Nanche colorado","Colubrina sordida","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","RHAMNACEAE",126609954,2020-06-24,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"4999",NA,"2",2,10,2,5,200,633,100,NA
"676",NA,"Frangula breedlovei","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","RHAMNACEAE",126609999,2020-06-25,"EN","3.1","C1","C1","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"60","11109.539","2499",NA,2,5,4,5,200,633,50,NA
"677",NA,"Frangula chimalapensis","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","RHAMNACEAE",126610009,2020-06-25,"EN","3.1","B1ab(i,iii)","B1ab(i,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,NA,"4999",NA,"2",2,10,2,5,200,633,100,NA
"678",NA,"Crataegus cuprina","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE",126613056,2020-07-02,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"20","109.278",NA,"2",2,10,2,5,200,633,100,NA
"679",NA,"Crataegus johnstonii","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE",126613071,2020-07-07,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"12","115.448",NA,"2",2,10,2,5,200,633,100,NA
"680",NA,"Chomelia crassifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",126613351,2020-08-11,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"12",NA,NA,"2",2,10,2,5,200,633,100,NA
"681",NA,"Hoffmannia cauliflora","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",126613526,2020-09-02,"CR","3.1","A2ac","A2ac","Extant","Native",3,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"32","1259.084",NA,NA,4,3.33333333333333,5,3,200,633,66.6666666666667,NA
"682","Palo de gas","Amyris monophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","RUTACEAE",126620833,2020-11-17,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"20-499","668.260-4999",NA,"2",2,10,2,5,200,633,100,NA
"683","Palo de gas","Amyris purpusii","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","RUTACEAE",126620838,2020-11-17,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"36-499","327.116-4999","2499","3",2,10,2,5,200,633,100,NA
"684","Palo de gas","Amyris rekoi","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","RUTACEAE",126620843,2020-11-17,"EN","3.1","B2ab(iii,v)","B2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"32","42904.813","2499","4",2,10,2,5,200,633,100,NA
"685",NA,"Meliosma matudae","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","SABIACEAE",126621018,2020-11-09,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"44","1012.793",NA,"2",2,10,2,5,200,633,100,NA
"686",NA,"Symplocos nigridentata","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SYMPLOCACEAE",126695172,2020-11-30,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"68.000","1091.855",NA,"2",2,10,2,5,200,633,100,NA
"687",NA,"Daphnopsis liebmannii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","THYMELAEACEAE",126695212,2020-12-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"20.000","365.297",NA,"2",2,10,2,5,200,633,100,NA
"688",NA,"Daphnopsis megacarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","THYMELAEACEAE",126695217,2020-12-07,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"88.000","1400.152",NA,"2",2,10,2,5,200,633,100,NA
"689","Chichalaco","Citharexylum hintonii","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","VERBENACEAE",126797816,2020-12-07,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"28","606.613","2499","5",2,10,2,5,200,633,100,NA
"690","Aceitunillo","Citharexylum kerberi","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","VERBENACEAE",126797821,2020-12-08,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"28","1196.364","2499","5",2,10,2,5,200,633,100,NA
"691",NA,"Orthion montanum","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","VIOLACEAE",126797856,2020-12-17,"EN","3.1","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"24","436.302","2499","3",2,10,2,5,200,633,100,NA
"692","Oaxaca Hummingbird","Eupherusa cyanophrys","CHORDATA","AVES","CAPRIMULGIFORMES","TROCHILIDAE",131123580,2018-08-07,"EN","3.1","C2a(ii)","C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Unknown","No","2070","7400","600-1700","2",2,10,2,5,200,633,100,NA
"693","Guadalupe Storm-petrel","Hydrobates macrodactylus","CHORDATA","AVES","PROCELLARIIFORMES","HYDROBATIDAE",132651919,2018-08-07,"CR","3.1","D","D","Possibly Extinct","Native",1,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Yes",NA,"1","1-49","1",4,10,0.5,10,200,633,400,NA
"694",NA,"Viburnum macdougallii","TRACHEOPHYTA","MAGNOLIOPSIDA","DIPSACALES","VIBURNACEAE",137375949,2021-01-06,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"4999",NA,"2",2,10,2,5,200,633,100,NA
"695",NA,"Aralia regeliana","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",137376174,2020-02-17,"EN","3.1","C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"52-500","27709.181","2499",NA,2,10,2,5,200,633,100,NA
"696",NA,"Verbesina furfuracea","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",137376339,2021-03-25,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"16.000","160.351",NA,"2",2,10,2,5,200,633,100,NA
"697",NA,"Cordia gracilipes","TRACHEOPHYTA","MAGNOLIOPSIDA","BORAGINALES","CORDIACEAE",137376429,2020-02-28,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"4-499","4999","2499","2-5",2,10,2,5,200,633,100,NA
"698","yág-yáal (zapoteco-Oaxaca)","Bursera heliae","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","BURSERACEAE",137376604,2019-01-25,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"128","3361.016","2499","5",2,10,2,5,200,633,100,NA
"699","Sierra Madre Sparrow","Xenospiza baileyi","CHORDATA","AVES","PASSERIFORMES","PASSERELLIDAE",145167922,2020-02-24,"EN","3.1","B2ab(i,ii,iii,iv,v); C2a(ii)","B2ab(i,ii,iii,iv,v); C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","No","424","26800","1300-9999","3-5",2,10,2,5,200,633,100,NA
"700",NA,"Aiouea glossophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",146651446,2020-07-16,"EN","3.1","B2ab(ii,iii,iv)","B2ab(ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes",NA,"Yes",NA,NA,"8-500",NA,NA,"2",2,10,2,5,200,633,100,NA
"701",NA,"Aiouea longipes","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",146651476,2020-07-17,"EN","3.1","B2ab(ii,iii,iv)","B2ab(ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes",NA,"Yes",NA,NA,"8-500",NA,NA,"2",2,10,2,5,200,633,100,NA
"702",NA,"Cymbopetalum parviflorum","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",146874623,2019-09-10,"CR","3.1","D","D","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"4",NA,"2-49",NA,4,10,0.5,10,200,633,400,NA
"703","Granadillo","Dalbergia glomerata","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",148392849,2019-03-26,"CR","3.1","A2cd","A2cd","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"12109",NA,NA,4,10,5,1,200,633,200,NA
"704",NA,"Lonchocarpus angusticarpus","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",156940507,2019-08-26,"EN","3.1","B1ab(i,iii)+2ab(i,iii)","B1ab(i,iii)+2ab(i,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,"24","214.553",NA,"2",2,10,2,5,200,633,100,NA
"705",NA,"Lonchocarpus tuxtepecensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",156940749,2019-09-23,"EN","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"12-500","153","2499","2",2,10,2,5,200,633,100,NA
"706",NA,"Lonchocarpus scorpioides","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",157061005,2019-09-27,"EN","3.1","C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"56-499","31533.661","2499",NA,2,10,2,5,200,633,100,NA
"707",NA,"Lonchocarpus necaxensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",157061010,2019-09-30,"EN","3.1","C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"84-500","14518","2499",NA,2,10,2,5,200,633,100,NA
"708","Black-spotted False Brook Salamander","Pseudoeurycea nigromaculata","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",169393420,2019-10-23,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"198",NA,"2",2,10,2,5,200,633,100,NA
"709","Majagua","Hampea montebellensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",173847587,2020-05-11,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2139.993","2499","5",2,10,2,5,200,633,100,NA
"710",NA,"Dendrosida parviflora","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",173847830,2020-05-08,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"4999",NA,"2",2,10,2,5,200,633,100,NA
"711",NA,"Gossypium harknessii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",173932153,2017-02-16,"EN","3.1","B2ab(i,ii,iii,iv,v)","B2ab(i,ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes","Yes","264","25372","2000","7",2,10,2,5,200,633,100,NA
"712","Jumping Salamander","Ixalotriton niger","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",176774119,2016-03-14,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"361.5",NA,"2",2,10,2,5,200,633,100,NA
"713","San Martin Worm Salamander","Pseudoeurycea orchimelas","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",176775159,2014-11-30,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1069",NA,"2",2,10,2,5,200,633,100,NA
"714",NA,"Pseudoeurycea papenfussi","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",176775476,2016-02-29,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"162.4",NA,"2",2,10,2,5,200,633,100,NA
"715",NA,"Sloanea cuautitlanensis","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","ELAEOCARPACEAE",177296054,2020-06-11,"EN","3.1","B1ab(iii,v)+2ab(iii,v); C2a(i)","B1ab(iii,v)+2ab(iii,v); C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"8-499,499","4999","1999","3",2,10,2,5,200,633,100,NA
"716","Imperial Woodpecker","Campephilus imperialis","CHORDATA","AVES","PICIFORMES","PICIDAE",179185354,2020-08-31,"CR","3.1","D","D","Possibly Extinct","Native",1,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Yes",NA,"1","1-49","2",4,10,0.5,10,200,633,400,NA
"717","Maroon-fronted Parrot","Rhynchopsitta terrisi","CHORDATA","AVES","PSITTACIFORMES","PSITTACIDAE",179400190,2020-08-28,"EN","3.1","C2a(ii)","C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Unknown","No",NA,"1900","1000-2499","6-10",2,10,2,5,200,633,100,NA
"718","Thick-billed Parrot","Rhynchopsitta pachyrhyncha","CHORDATA","AVES","PSITTACIFORMES","PSITTACIDAE",182984346,2020-08-24,"EN","3.1","C2a(ii)","C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Unknown","No",NA,"141000","840-2800",NA,2,10,2,5,200,633,100,NA
"719",NA,"Alchornea chiapasana","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",194048204,2021-01-12,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"36.000","1995.895",NA,"2",2,10,2,5,200,633,100,NA
"720",NA,"Coursetia paniculata","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",194048339,2021-01-27,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"20","246.382",NA,"2",2,10,2,5,200,633,100,NA
"721",NA,"Eugenia ledophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",194048519,2021-01-28,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"24","277.778","2499","4",2,10,2,5,200,633,100,NA
"722","Chepil de la lluvia","Lupinus jaimehintonianus","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",194048693,2021-02-11,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"36.000","131.600",NA,"2",2,10,2,5,200,633,100,NA
"723",NA,"Pseudomiltemia davidsonii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",194048818,2021-02-25,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"195.055-4999",NA,"2",2,10,2,5,200,633,100,NA
"724",NA,"Styphnolobium protantherum","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",194048863,2021-02-26,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"12.000","603.071",NA,"2",2,10,2,5,200,633,100,NA
"725",NA,"Parathesis multiflora","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PRIMULACEAE",194048988,2021-02-23,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"4999",NA,"2",2,10,2,5,200,633,100,NA
"726","Acanto","Louteridium parayi","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","ACANTHACEAE",199906976,2022-03-30,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"100","3598.773",NA,"2",2,10,2,5,200,633,100,NA
"727",NA,"Brongniartia cuneata","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",199983014,2022-03-24,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"20.000","246.135",NA,"2",2,10,2,5,200,633,100,NA
"728","Palo morado","Peltogyne mexicana","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",200816012,2021-10-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"28.000","105.507",NA,"2",2,10,2,5,200,633,100,NA
